city,persona,card,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,wind_speed_10m,soil_moisture_0_to_7cm,us_aqi,european_aqi,uv_index,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,ozone,is_daylight,relevance_score,hour,day_of_week,month
Chandigarh,traveler,soil_moisture,28.9,82,35.3,0.0,0.0,0,3.6,0.177,151,85,0.0,66.4,87.3,39.3,15.4,1545.0,52.0,False,0.33,23,4,8
Shimla,fitness,soil_moisture,16.8,97,18.9,0.0,0.0,1,0.7,0.47,83,61,0.0,45.3,57.6,25.5,3.5,475.0,54.0,False,0.03,23,4,8
Pune,traveler,rain,23.0,88,25.1,0.0,0.0,3,14.8,0.215,29,12,0.0,5.0,7.1,9.4,6.6,129.0,31.0,False,0.57,23,4,8
Pune,traveler,wind,23.0,88,25.1,0.0,0.0,3,14.8,0.215,29,12,0.0,5.0,7.1,9.4,6.6,129.0,31.0,False,0.7113,23,4,8
Pune,traveler,soil_moisture,23.0,88,25.1,0.0,0.0,3,14.8,0.215,29,12,0.0,5.0,7.1,9.4,6.6,129.0,31.0,False,0.2866,23,4,8
Hyderabad,farmer,temperature,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.5015,23,4,8
Hyderabad,farmer,uv,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.21,23,4,8
Hyderabad,farmer,aqi,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.194,23,4,8
Hyderabad,fitness,weather_condition,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.49,23,4,8
Hyderabad,fitness,soil_moisture,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.4197,23,4,8
Hyderabad,fitness,wind,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.6293,23,4,8
Hyderabad,fitness,rain,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.42,23,4,8
Hyderabad,fitness,humidity,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.6567,23,4,8
Hyderabad,fitness,temperature,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.5315,23,4,8
Hyderabad,fitness,uv,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.54,23,4,8
Hyderabad,fitness,aqi,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.584,23,4,8
Surat,fitness,aqi,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.604,23,4,8
Surat,fitness,uv,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.54,23,4,8
Surat,fitness,temperature,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.5869,23,4,8
Surat,fitness,humidity,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.7367,23,4,8
Surat,fitness,rain,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.42,23,4,8
Surat,fitness,wind,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.696,23,4,8
Hyderabad,farmer,humidity,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.7167,23,4,8
Hyderabad,farmer,rain,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.57,23,4,8
Hyderabad,farmer,wind,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.6893,23,4,8
Hyderabad,farmer,soil_moisture,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.9897,23,4,8
Delhi,farmer,weather_condition,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.58,23,4,8
Delhi,traveler,aqi,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.638,23,4,8
Delhi,traveler,uv,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.39,23,4,8
Delhi,traveler,temperature,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.6754,23,4,8
Delhi,traveler,humidity,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.68,23,4,8
Delhi,traveler,rain,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.57,23,4,8
Delhi,traveler,wind,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.45,23,4,8
Delhi,traveler,soil_moisture,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.3391,23,4,8
Surat,fitness,soil_moisture,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.3146,23,4,8
Delhi,traveler,weather_condition,29.4,79,35.7,0.0,0.0,1,3.9,0.169,204,183,0.0,177.4,517.8,96.2,49.3,1156.0,1.0,False,0.64,23,4,8
Hyderabad,traveler,soil_moisture,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.4077,23,4,8
Hyderabad,traveler,wind,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.7193,23,4,8
Hyderabad,traveler,rain,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.57,23,4,8
Hyderabad,traveler,humidity,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.6267,23,4,8
Hyderabad,traveler,temperature,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.5615,23,4,8
Hyderabad,traveler,uv,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.39,23,4,8
Hyderabad,traveler,aqi,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.344,23,4,8
Hyderabad,farmer,weather_condition,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.58,23,4,8
Hyderabad,traveler,weather_condition,25.7,71,27.4,0.0,0.0,3,15.1,0.109,57,26,0.0,15.0,22.2,10.8,5.5,226.0,52.0,False,0.64,23,4,8
Chandigarh,fitness,aqi,28.9,82,35.3,0.0,0.0,0,3.6,0.177,151,85,0.0,66.4,87.3,39.3,15.4,1545.0,52.0,False,0.772,23,4,8
Surat,fitness,weather_condition,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.49,23,4,8
Surat,farmer,uv,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.21,23,4,8
Dharamshala,farmer,aqi,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.22,23,4,8
Dharamshala,farmer,uv,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.21,23,4,8
Dharamshala,farmer,temperature,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.48,23,4,8
Dharamshala,farmer,humidity,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.91,23,4,8
Dharamshala,farmer,rain,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.626,23,4,8
Dharamshala,farmer,wind,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.42,23,4,8
Dharamshala,farmer,soil_moisture,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.6,23,4,8
Dharamshala,farmer,weather_condition,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.94,23,4,8
Dharamshala,traveler,aqi,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.37,23,4,8
Dharamshala,traveler,uv,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.39,23,4,8
Dharamshala,traveler,temperature,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.54,23,4,8
Dharamshala,traveler,humidity,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.82,23,4,8
Dharamshala,traveler,rain,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.626,23,4,8
Dharamshala,traveler,wind,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.45,23,4,8
Dharamshala,traveler,soil_moisture,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.018,23,4,8
Dharamshala,traveler,weather_condition,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,1.0,23,4,8
Pune,traveler,weather_condition,23.0,88,25.1,0.0,0.0,3,14.8,0.215,29,12,0.0,5.0,7.1,9.4,6.6,129.0,31.0,False,0.64,23,4,8
Dharamshala,fitness,weather_condition,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.85,23,4,8
Dharamshala,fitness,soil_moisture,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.03,23,4,8
Dharamshala,fitness,wind,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.36,23,4,8
Dharamshala,fitness,rain,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.476,23,4,8
Surat,farmer,temperature,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.5569,23,4,8
Surat,farmer,humidity,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.7967,23,4,8
Surat,farmer,rain,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.57,23,4,8
Surat,farmer,wind,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.756,23,4,8
Surat,farmer,soil_moisture,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.8846,23,4,8
Surat,farmer,weather_condition,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.58,23,4,8
Surat,traveler,aqi,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.364,23,4,8
Surat,traveler,uv,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.39,23,4,8
Surat,farmer,aqi,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.214,23,4,8
Surat,traveler,temperature,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.6169,23,4,8
Surat,traveler,rain,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.57,23,4,8
Surat,traveler,wind,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.786,23,4,8
Surat,traveler,soil_moisture,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.3026,23,4,8
Surat,traveler,weather_condition,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.64,23,4,8
Dharamshala,fitness,aqi,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.61,23,4,8
Dharamshala,fitness,uv,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.54,23,4,8
Dharamshala,fitness,temperature,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.51,23,4,8
Dharamshala,fitness,humidity,21.7,100,26.0,0.7,0.7,53,3.4,0.509,70,40,0.0,38.9,43.5,20.3,0.6,533.0,38.0,False,0.85,23,4,8
Surat,traveler,humidity,27.5,83,31.2,0.0,0.0,0,17.6,0.201,67,36,0.0,15.5,22.1,18.8,31.3,270.0,25.0,False,0.7067,23,4,8
Jaipur,traveler,rain,27.9,77,31.8,0.0,0.0,3,12.3,0.2,147,131,0.0,44.9,180.2,14.3,6.0,230.0,53.0,False,0.57,23,4,8
Amritsar,traveler,weather_condition,31.6,75,38.7,0.0,0.0,0,4.9,0.134,166,102,0.0,106.4,132.2,66.4,13.3,1227.0,9.0,False,0.64,23,4,8
Amritsar,traveler,wind,31.6,75,38.7,0.0,0.0,0,4.9,0.134,166,102,0.0,106.4,132.2,66.4,13.3,1227.0,9.0,False,0.45,23,4,8
Kolkata,traveler,aqi,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.512,23,4,8
Kolkata,farmer,weather_condition,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.94,23,4,8
Kolkata,farmer,soil_moisture,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.688,23,4,8
Kolkata,farmer,wind,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.4227,23,4,8
Kolkata,farmer,rain,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.746,23,4,8
Kolkata,farmer,humidity,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.87,23,4,8
Kolkata,farmer,temperature,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.5938,23,4,8
Kolkata,farmer,uv,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.21,23,4,8
Kolkata,farmer,aqi,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.362,23,4,8
Kolkata,fitness,weather_condition,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.85,23,4,8
Kolkata,fitness,soil_moisture,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.118,23,4,8
Kolkata,fitness,wind,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.3627,23,4,8
Kolkata,fitness,rain,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.596,23,4,8
Kolkata,fitness,humidity,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.81,23,4,8
Kolkata,fitness,temperature,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.6238,23,4,8
Kolkata,fitness,uv,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.54,23,4,8
Kolkata,fitness,aqi,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.752,23,4,8
Kolkata,traveler,uv,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.39,23,4,8
Raipur,farmer,weather_condition,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.58,23,4,8
Kolkata,traveler,temperature,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.6538,23,4,8
Kolkata,traveler,rain,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.746,23,4,8
Mumbai,fitness,wind,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.648,23,4,8
Mumbai,fitness,rain,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.436,23,4,8
Mumbai,fitness,humidity,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.7433,23,4,8
Mumbai,fitness,temperature,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.5685,23,4,8
Mumbai,fitness,uv,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.54,23,4,8
Mumbai,fitness,aqi,26.9,84,30.6,0.2,0.2,51,15.8,0.272,55,25,0.0,12.5,27.0,6.1,4.2,155.0,39.0,False,0.58,23,4,8
Raipur,traveler,weather_condition,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.64,23,4,8
Raipur,traveler,soil_moisture,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.1357,23,4,8
Raipur,traveler,wind,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.6447,23,4,8
Raipur,traveler,rain,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.57,23,4,8
Raipur,traveler,humidity,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.7333,23,4,8
Raipur,traveler,temperature,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.5646,23,4,8
Raipur,traveler,uv,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.39,23,4,8
Raipur,traveler,aqi,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.422,23,4,8
Kolkata,traveler,weather_condition,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,1.0,23,4,8
Kolkata,traveler,soil_moisture,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.106,23,4,8
Kolkata,traveler,wind,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.4527,23,4,8
Kolkata,traveler,humidity,28.7,94,36.4,2.2,2.2,61,5.1,0.373,141,81,0.0,33.2,33.8,11.6,9.0,863.0,75.0,False,0.78,23,4,8
Raipur,farmer,soil_moisture,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.7177,23,4,8
Raipur,farmer,wind,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.6147,23,4,8
Raipur,farmer,rain,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.57,23,4,8
Nagpur,farmer,uv,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.21,23,4,8
Nagpur,farmer,temperature,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.5231,23,4,8
Nagpur,farmer,humidity,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.7967,23,4,8
Nagpur,farmer,rain,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.57,23,4,8
Nagpur,farmer,wind,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.5,23,4,8
Nagpur,farmer,soil_moisture,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.6754,23,4,8
Nagpur,farmer,weather_condition,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.58,23,4,8
Nagpur,traveler,aqi,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.394,23,4,8
Nagpur,traveler,uv,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.39,23,4,8
Nagpur,traveler,temperature,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.5831,23,4,8
Nagpur,traveler,humidity,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.7067,23,4,8
Nagpur,traveler,rain,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.57,23,4,8
Nagpur,traveler,wind,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.53,23,4,8
Nagpur,traveler,soil_moisture,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.0934,23,4,8
Nagpur,traveler,weather_condition,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.64,23,4,8
Jaipur,traveler,weather_condition,27.9,77,31.8,0.0,0.0,3,12.3,0.2,147,131,0.0,44.9,180.2,14.3,6.0,230.0,53.0,False,0.64,23,4,8
Jaipur,traveler,soil_moisture,27.9,77,31.8,0.0,0.0,3,12.3,0.2,147,131,0.0,44.9,180.2,14.3,6.0,230.0,53.0,False,0.3037,23,4,8
Nagpur,farmer,aqi,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.244,23,4,8
Nagpur,fitness,weather_condition,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.49,23,4,8
Nagpur,fitness,soil_moisture,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.1054,23,4,8
Nagpur,fitness,wind,26.4,83,30.8,0.0,0.0,3,8.0,0.384,82,61,0.0,30.7,42.7,16.4,9.9,292.0,39.0,False,0.44,23,4,8
Raipur,farmer,humidity,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.8233,23,4,8
Raipur,farmer,temperature,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.5046,23,4,8
Raipur,farmer,uv,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.21,23,4,8
Raipur,farmer,aqi,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.272,23,4,8
Raipur,fitness,weather_condition,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.49,23,4,8
Raipur,fitness,soil_moisture,25.8,87,29.7,0.0,0.0,3,12.3,0.347,96,67,0.0,38.1,44.9,35.4,62.9,387.0,48.0,False,0.1477,23,4,8
